Timestamp,Soil_Moisture,Solar_Radiation,Air_Temperature,Relative_Humidity,VPD,Stress
2026-01-15 17:40:00,53.36,6688,27.47,73.22,0.98,Low
2026-01-15 17:45:00,53.3,4251,26.93,73.98,0.92,Low
2026-01-15 17:50:00,53.23,4705,27.08,72.92,0.97,Low
2026-01-15 17:55:00,53.16,4625,27.86,71.69,1.06,Low
2026-01-15 18:00:00,53.08,0,27.78,73.3,1.0,Low
2026-01-15 18:05:00,53.04,72,25.99,75.58,0.82,Low
2026-01-15 18:10:00,52.99,0,26.26,77.19,0.78,Low
2026-01-15 18:15:00,52.91,0,26.79,73.97,0.92,Low
2026-01-15 18:20:00,52.87,627,26.67,72.78,0.95,Low
2026-01-15 18:25:00,52.82,0,25.96,77.17,0.77,Low
2026-01-15 18:30:00,52.79,0,25.86,74.53,0.85,Low
2026-01-15 18:35:00,52.75,0,26.55,73.71,0.91,Low
2026-01-15 18:40:00,52.68,0,25.04,76.22,0.76,Low
2026-01-15 18:45:00,52.64,927,25.13,79.38,0.66,Low
2026-01-15 18:50:00,52.57,1075,24.57,81.59,0.57,Low
2026-01-15 18:55:00,52.49,202,26.01,76.14,0.8,Low
2026-01-15 19:00:00,52.42,706,25.83,78.03,0.73,Low
2026-01-15 19:05:00,52.35,0,24.06,79.54,0.61,Low
2026-01-15 19:10:00,52.3,604,23.76,82.44,0.52,Low
2026-01-15 19:15:00,52.27,0,23.83,79.63,0.6,Low
2026-01-15 19:20:00,52.19,2935,25.2,80.73,0.62,Low
2026-01-15 19:25:00,52.13,0,23.47,79.36,0.6,Low
2026-01-15 19:30:00,52.06,0,23.39,80.42,0.56,Low
2026-01-15 19:35:00,51.99,0,24.4,77.36,0.69,Low
2026-01-15 19:40:00,51.94,174,24.32,79.51,0.62,Low
2026-01-15 19:45:00,51.87,0,23.9,80.83,0.57,Low
2026-01-15 19:50:00,51.83,382,24.14,79.09,0.63,Low
2026-01-15 19:55:00,51.76,520,23.06,85.33,0.41,Low
2026-01-15 20:00:00,51.7,1632,22.54,86.57,0.37,Low
2026-01-15 20:05:00,51.65,0,23.74,79.83,0.59,Low
2026-01-15 20:10:00,51.57,2143,22.65,83.27,0.46,Low
2026-01-15 20:15:00,51.54,16,22.74,86.46,0.37,Low
2026-01-15 20:20:00,51.49,0,21.83,83.27,0.44,Medium
2026-01-15 20:25:00,51.43,212,22.01,87.83,0.32,Low
2026-01-15 20:30:00,51.39,2621,22.98,85.65,0.4,Low
2026-01-15 20:35:00,51.33,0,21.17,88.88,0.28,Medium
2026-01-15 20:40:00,51.28,2639,21.5,87.0,0.33,Medium
2026-01-15 20:45:00,51.24,0,22.41,86.57,0.36,Low
2026-01-15 20:50:00,51.19,2885,21.5,84.37,0.4,Medium
2026-01-15 20:55:00,51.14,2923,21.9,84.22,0.41,Medium
2026-01-15 21:00:00,51.06,0,22.21,87.9,0.32,Low
2026-01-15 21:05:00,50.98,501,21.52,84.99,0.39,Medium
2026-01-15 21:10:00,50.94,1899,21.98,84.24,0.42,Medium
2026-01-15 21:15:00,50.88,1310,20.6,85.95,0.34,Medium
2026-01-15 21:20:00,50.8,1621,20.31,87.64,0.29,Medium
2026-01-15 21:25:00,50.74,0,21.12,87.62,0.31,Medium
2026-01-15 21:30:00,50.66,2640,19.9,92.17,0.18,Medium
2026-01-15 21:35:00,50.61,0,19.83,89.6,0.24,Medium
2026-01-15 21:40:00,50.57,2595,19.63,89.53,0.24,Medium
2026-01-15 21:45:00,50.49,2816,20.07,88.51,0.27,Medium
2026-01-15 21:50:00,50.45,2435,20.12,91.51,0.2,Medium
2026-01-15 21:55:00,50.42,902,20.85,89.12,0.27,Medium
2026-01-15 22:00:00,50.35,856,20.07,87.83,0.29,Medium
2026-01-15 22:05:00,50.28,0,20.62,88.75,0.27,Medium
2026-01-15 22:10:00,50.23,1922,20.65,86.83,0.32,Medium
2026-01-15 22:15:00,50.19,463,19.73,90.02,0.23,Medium
2026-01-15 22:20:00,50.11,0,19.13,89.68,0.23,Medium
2026-01-15 22:25:00,50.05,0,19.97,91.65,0.19,Medium
2026-01-15 22:30:00,50.01,1882,20.24,92.04,0.19,Medium
2026-01-15 22:35:00,49.95,0,20.4,89.98,0.24,Medium
2026-01-15 22:40:00,49.88,0,18.57,91.19,0.19,Medium
2026-01-15 22:45:00,49.83,0,18.78,91.66,0.18,Medium
2026-01-15 22:50:00,49.8,2672,19.7,88.42,0.27,Medium
2026-01-15 22:55:00,49.76,2805,18.92,93.63,0.14,Medium
2026-01-15 23:00:00,49.7,1578,20.11,89.92,0.24,Medium
2026-01-15 23:05:00,49.66,2960,18.4,95.0,0.11,Medium
2026-01-15 23:10:00,49.62,734,18.59,92.36,0.16,Medium
2026-01-15 23:15:00,49.56,0,19.7,92.0,0.18,Medium
2026-01-15 23:20:00,49.5,1357,18.49,95.0,0.11,Medium
2026-01-15 23:25:00,49.45,1314,18.78,95.0,0.11,Medium
2026-01-15 23:30:00,49.41,955,19.85,88.61,0.26,Medium
2026-01-15 23:35:00,49.35,839,18.39,95.0,0.11,Medium
2026-01-15 23:40:00,49.29,0,19.43,91.45,0.19,Medium
2026-01-15 23:45:00,49.23,0,18.02,94.4,0.12,Medium
2026-01-15 23:50:00,49.19,1989,19.8,92.16,0.18,Medium
2026-01-15 23:55:00,49.11,0,18.46,93.6,0.14,Medium
2026-01-16 00:00:00,79.66,2856,15.1,95.0,0.09,Low
2026-01-16 00:05:00,79.62,0,16.58,95.0,0.09,Low
2026-01-16 00:10:00,79.58,0,15.77,95.0,0.09,Low
2026-01-16 00:15:00,79.54,2712,16.31,95.0,0.09,Low
2026-01-16 00:20:00,79.5,792,16.39,95.0,0.09,Low
2026-01-16 00:25:00,79.44,2050,16.38,95.0,0.09,Low
2026-01-16 00:30:00,79.39,1676,16.79,95.0,0.1,Low
2026-01-16 00:35:00,79.35,0,15.36,95.0,0.09,Low
2026-01-16 00:40:00,79.3,2713,15.43,95.0,0.09,Low
2026-01-16 00:45:00,79.25,0,16.66,95.0,0.09,Low
2026-01-16 00:50:00,79.19,396,16.91,95.0,0.1,Low
2026-01-16 00:55:00,79.14,0,16.95,95.0,0.1,Low
2026-01-16 01:00:00,79.1,707,16.91,95.0,0.1,Low
2026-01-16 01:05:00,79.03,0,17.12,95.0,0.1,Low
2026-01-16 01:10:00,78.97,0,16.97,95.0,0.1,Low
2026-01-16 01:15:00,78.93,0,16.79,95.0,0.1,Low
2026-01-16 01:20:00,78.86,2140,16.11,95.0,0.09,Low
2026-01-16 01:25:00,78.82,0,16.19,95.0,0.09,Low
2026-01-16 01:30:00,78.75,0,16.41,95.0,0.09,Low
2026-01-16 01:35:00,78.72,0,17.33,95.0,0.1,Low
2026-01-16 01:40:00,78.66,0,17.33,95.0,0.1,Low
2026-01-16 01:45:00,78.61,958,17.7,95.0,0.1,Low
2026-01-16 01:50:00,78.56,397,16.05,95.0,0.09,Low
2026-01-16 01:55:00,78.5,2600,16.02,95.0,0.09,Low
2026-01-16 02:00:00,78.45,0,16.49,95.0,0.09,Low
2026-01-16 02:05:00,78.41,0,17.12,95.0,0.1,Low
2026-01-16 02:10:00,78.35,0,16.57,95.0,0.09,Low
2026-01-16 02:15:00,78.27,0,17.81,95.0,0.1,Low
2026-01-16 02:20:00,78.22,0,17.95,95.0,0.1,Low
2026-01-16 02:25:00,78.16,0,17.84,95.0,0.1,Low
2026-01-16 02:30:00,78.13,0,16.98,95.0,0.1,Low
2026-01-16 02:35:00,78.06,0,18.3,95.0,0.11,Low
2026-01-16 02:40:00,78.01,1172,18.79,95.0,0.11,Low
2026-01-16 02:45:00,77.93,0,18.07,95.0,0.1,Low
2026-01-16 02:50:00,77.89,2400,18.47,95.0,0.11,Low
2026-01-16 02:55:00,77.85,1619,17.4,95.0,0.1,Low
2026-01-16 03:00:00,77.81,1713,18.69,95.0,0.11,Low
2026-01-16 03:05:00,77.73,0,17.56,95.0,0.1,Low
2026-01-16 03:10:00,77.68,0,18.57,95.0,0.11,Low
2026-01-16 03:15:00,77.65,0,19.57,95.0,0.11,Low
2026-01-16 03:20:00,77.58,0,18.98,95.0,0.11,Low
2026-01-16 03:25:00,77.51,434,18.79,95.0,0.11,Low
2026-01-16 03:30:00,77.46,1897,18.31,95.0,0.11,Low
2026-01-16 03:35:00,77.41,2147,18.34,95.0,0.11,Low
2026-01-16 03:40:00,77.34,0,19.81,95.0,0.12,Low
2026-01-16 03:45:00,77.29,698,19.69,95.0,0.11,Low
2026-01-16 03:50:00,77.23,900,19.97,95.0,0.12,Low
2026-01-16 03:55:00,77.16,1168,19.26,95.0,0.11,Low
2026-01-16 04:00:00,77.11,0,19.7,95.0,0.11,Low
2026-01-16 04:05:00,77.05,2924,19.75,95.0,0.12,Low
2026-01-16 04:10:00,77.0,357,20.55,95.0,0.12,Low
2026-01-16 04:15:00,76.96,0,21.31,95.0,0.13,Low
2026-01-16 04:20:00,76.89,2406,20.14,95.0,0.12,Low
2026-01-16 04:25:00,76.83,0,20.29,95.0,0.12,Low
2026-01-16 04:30:00,76.79,534,21.79,95.0,0.13,Low
2026-01-16 04:35:00,76.75,0,21.82,95.0,0.13,Low
2026-01-16 04:40:00,76.68,0,22.02,95.0,0.13,Low
2026-01-16 04:45:00,76.64,0,21.55,93.72,0.16,Low
2026-01-16 04:50:00,76.56,0,21.81,95.0,0.13,Low
2026-01-16 04:55:00,76.48,1623,21.83,95.0,0.13,Low
2026-01-16 05:00:00,76.41,0,21.43,93.76,0.16,Low
2026-01-16 05:05:00,76.35,1147,21.36,94.57,0.14,Low
2026-01-16 05:10:00,76.31,2395,21.92,95.0,0.13,Low
2026-01-16 05:15:00,76.26,0,23.01,92.92,0.2,Low
2026-01-16 05:20:00,76.21,0,21.86,92.97,0.18,Low
2026-01-16 05:25:00,76.15,2573,22.39,92.39,0.21,Low
2026-01-16 05:30:00,76.1,0,23.6,93.14,0.2,Low
2026-01-16 05:35:00,76.03,1403,22.36,94.34,0.15,Low
2026-01-16 05:40:00,75.97,569,23.36,90.41,0.28,Low
2026-01-16 05:45:00,75.92,2783,24.16,90.77,0.28,Low
2026-01-16 05:50:00,75.88,656,24.5,92.32,0.24,Low
2026-01-16 05:55:00,75.83,0,23.42,91.09,0.26,Low
2026-01-16 06:00:00,75.75,252,23.45,91.3,0.25,Low
2026-01-16 06:05:00,75.69,3172,23.54,89.8,0.3,Low
2026-01-16 06:10:00,75.65,568,25.06,88.1,0.38,Low
2026-01-16 06:15:00,75.6,709,24.84,87.27,0.4,Low
2026-01-16 06:20:00,75.55,5952,24.71,90.98,0.28,Low
2026-01-16 06:25:00,75.47,3183,25.53,89.02,0.36,Low
2026-01-16 06:30:00,75.42,9562,25.47,87.84,0.4,Low
2026-01-16 06:35:00,75.39,6284,26.14,87.72,0.42,Low
2026-01-16 06:40:00,75.35,11886,25.36,85.05,0.48,Low
2026-01-16 06:45:00,75.31,12778,25.16,85.47,0.46,Low
2026-01-16 06:50:00,75.23,14587,26.4,83.26,0.58,Low
2026-01-16 06:55:00,75.17,12417,25.46,85.52,0.47,Low
2026-01-16 07:00:00,75.13,15787,26.58,83.06,0.59,Low
2026-01-16 07:05:00,75.09,13793,26.49,82.9,0.59,Low
2026-01-16 07:10:00,75.05,14831,27.39,85.27,0.54,Low
2026-01-16 07:15:00,74.99,17489,26.08,83.43,0.56,Low
2026-01-16 07:20:00,74.96,18548,26.59,87.44,0.44,Low
2026-01-16 07:25:00,74.89,19804,26.18,86.44,0.46,Low
2026-01-16 07:30:00,74.84,18387,27.86,80.59,0.73,Low
2026-01-16 07:35:00,74.78,20189,28.11,79.74,0.77,Low
2026-01-16 07:40:00,74.74,21267,28.01,78.74,0.8,Low
2026-01-16 07:45:00,74.69,21605,28.12,81.56,0.7,Low
2026-01-16 07:50:00,74.61,27253,28.29,82.71,0.66,Low
2026-01-16 07:55:00,74.54,24432,27.76,80.14,0.74,Low
2026-01-16 08:00:00,74.47,24850,28.76,81.73,0.72,Low
2026-01-16 08:05:00,74.4,30831,27.67,82.14,0.66,Low
2026-01-16 08:10:00,74.36,30404,29.13,80.14,0.8,Low
2026-01-16 08:15:00,74.29,32276,27.66,82.99,0.63,Low
2026-01-16 08:20:00,74.23,30705,27.69,82.57,0.65,Low
2026-01-16 08:25:00,74.18,33587,28.04,82.28,0.67,Low
2026-01-16 08:30:00,74.11,31415,28.0,82.2,0.67,Low
2026-01-16 08:35:00,74.07,33737,29.38,79.97,0.82,Low
2026-01-16 08:40:00,74.01,36790,29.16,81.62,0.74,Low
2026-01-16 08:45:00,73.97,37880,29.18,76.35,0.96,Low
2026-01-16 08:50:00,73.9,34440,28.58,80.46,0.76,Low
2026-01-16 08:55:00,73.8,40928,29.93,77.49,0.95,Low
2026-01-16 09:00:00,73.76,41388,28.76,82.72,0.68,Low
2026-01-16 09:05:00,73.69,39638,30.5,77.0,1.0,Low
2026-01-16 09:10:00,73.63,39665,30.09,77.31,0.97,Low
2026-01-16 09:15:00,73.53,41940,29.72,79.04,0.88,Low
2026-01-16 09:20:00,73.43,40185,29.33,80.97,0.78,Low
2026-01-16 09:25:00,73.39,43238,29.74,75.69,1.02,Low
2026-01-16 09:30:00,73.31,41312,29.65,75.87,1.0,Low
2026-01-16 09:35:00,73.21,46628,29.97,76.36,1.0,Low
2026-01-16 09:40:00,73.15,42062,31.03,74.86,1.13,Low
2026-01-16 09:45:00,73.11,45387,30.24,78.88,0.91,Low
2026-01-16 09:50:00,73.05,46437,30.78,75.68,1.08,Low
2026-01-16 09:55:00,72.98,45017,29.88,79.43,0.87,Low
2026-01-16 10:00:00,72.88,46727,30.94,75.5,1.1,Low
2026-01-16 10:05:00,72.78,48200,31.38,74.58,1.17,Low
2026-01-16 10:10:00,72.7,47040,31.37,76.55,1.08,Low
2026-01-16 10:15:00,72.63,47437,30.64,78.05,0.97,Low
2026-01-16 10:20:00,72.57,48999,30.57,73.61,1.16,Low
2026-01-16 10:25:00,72.52,47844,31.02,76.51,1.06,Low
2026-01-16 10:30:00,72.46,53378,31.54,71.37,1.33,Low
2026-01-16 10:35:00,72.38,53990,32.3,73.31,1.29,Low
2026-01-16 10:40:00,72.32,53227,31.15,75.55,1.11,Low
2026-01-16 10:45:00,72.25,53402,31.5,71.47,1.32,Low
2026-01-16 10:50:00,72.19,53438,32.08,74.95,1.2,Low
2026-01-16 10:55:00,72.11,51357,31.35,73.98,1.19,Low
2026-01-16 11:00:00,72.03,51354,30.92,72.52,1.23,Low
2026-01-16 11:05:00,71.93,52059,30.85,75.25,1.1,Low
2026-01-16 11:10:00,71.84,55609,31.12,71.92,1.27,Low
2026-01-16 11:15:00,71.75,55635,32.5,70.47,1.44,Low
2026-01-16 11:20:00,71.61,55431,32.65,71.15,1.42,Low
2026-01-16 11:25:00,71.57,57308,31.98,71.24,1.37,Low
2026-01-16 11:30:00,71.53,53489,31.15,74.69,1.15,Low
2026-01-16 11:35:00,71.49,52474,31.56,75.42,1.14,Low
2026-01-16 11:40:00,71.41,57359,31.32,76.45,1.08,Low
2026-01-16 11:45:00,71.33,56873,31.94,72.65,1.3,Low
2026-01-16 11:50:00,71.19,53638,32.27,74.0,1.25,Low
2026-01-16 11:55:00,71.14,54598,31.24,71.93,1.28,Low
2026-01-16 12:00:00,71.06,56289,32.22,71.51,1.37,Low
2026-01-16 12:05:00,71.01,53820,31.36,71.25,1.32,Low
2026-01-16 12:10:00,70.88,56722,32.06,69.95,1.43,Low
2026-01-16 12:15:00,70.73,55292,32.82,72.69,1.36,Low
2026-01-16 12:20:00,70.63,54469,32.69,72.75,1.35,Low
2026-01-16 12:25:00,70.57,53339,32.91,71.46,1.43,Low
2026-01-16 12:30:00,70.5,52194,32.33,71.94,1.36,Low
2026-01-16 12:35:00,75.49,51485,31.75,74.1,1.21,Low
2026-01-16 12:40:00,75.41,55652,32.75,70.91,1.44,Low
2026-01-16 12:45:00,75.32,50966,32.59,71.83,1.38,Low
2026-01-16 12:50:00,75.24,53873,31.3,72.42,1.26,Low
2026-01-16 12:55:00,75.15,51394,31.88,72.19,1.31,Low
2026-01-16 13:00:00,75.04,54729,32.28,69.12,1.49,Low
2026-01-16 13:05:00,74.94,54738,31.54,74.98,1.16,Low
2026-01-16 13:10:00,74.85,52789,30.98,77.07,1.03,Low
2026-01-16 13:15:00,74.77,53120,32.36,73.87,1.27,Low
2026-01-16 13:20:00,74.69,53164,31.33,73.97,1.19,Low
2026-01-16 13:25:00,74.56,53738,32.38,73.02,1.31,Low
2026-01-16 13:30:00,74.45,49300,31.3,74.32,1.17,Low
2026-01-16 13:35:00,74.32,48481,32.27,72.76,1.31,Low
2026-01-16 13:40:00,74.24,50499,30.7,72.98,1.19,Low
2026-01-16 13:45:00,74.11,48423,32.12,70.25,1.42,Low
2026-01-16 13:50:00,74.02,48646,30.22,77.74,0.96,Low
2026-01-16 13:55:00,73.96,50935,30.05,76.77,0.99,Low
2026-01-16 14:00:00,85.18,48406,30.77,74.44,1.13,Low
2026-01-16 14:05:00,85.12,44622,30.92,75.82,1.08,Low
2026-01-16 14:10:00,85.05,46189,30.99,74.39,1.15,Low
2026-01-16 14:15:00,84.99,43394,30.66,78.31,0.96,Low
2026-01-16 14:20:00,84.91,45299,30.84,73.86,1.16,Low
2026-01-16 14:25:00,84.86,47298,30.8,77.09,1.02,Low
2026-01-16 14:30:00,84.79,46354,30.08,76.2,1.01,Low
2026-01-16 14:35:00,84.73,43342,30.98,72.31,1.24,Low
2026-01-16 14:40:00,84.68,42691,30.36,78.51,0.93,Low
2026-01-16 14:45:00,84.64,42378,30.22,77.27,0.98,Low
2026-01-16 14:50:00,84.61,38369,29.49,80.33,0.81,Low
2026-01-16 14:55:00,84.54,41319,29.73,77.09,0.96,Low
2026-01-16 15:00:00,84.48,38518,28.78,80.51,0.77,Low
2026-01-16 15:05:00,84.42,38604,29.64,76.67,0.97,Low
2026-01-16 15:10:00,84.37,37864,29.11,79.48,0.83,Low
2026-01-16 15:15:00,84.29,38080,29.29,80.44,0.8,Low
2026-01-16 15:20:00,84.22,34087,29.07,78.9,0.85,Low
2026-01-16 15:25:00,84.18,34914,28.8,81.6,0.73,Low
2026-01-16 15:30:00,84.14,33684,29.42,76.92,0.95,Low
2026-01-16 15:35:00,84.06,33362,28.06,83.29,0.63,Low
2026-01-16 15:40:00,84.02,33560,27.93,84.68,0.58,Low
2026-01-16 15:45:00,83.96,29936,28.36,79.51,0.79,Low
2026-01-16 15:50:00,83.92,27626,28.98,79.56,0.82,Low
2026-01-16 15:55:00,83.86,25535,28.69,82.28,0.7,Low
2026-01-16 16:00:00,83.8,24746,28.33,80.73,0.74,Low
2026-01-16 16:05:00,83.73,27024,27.32,83.0,0.62,Low
2026-01-16 16:10:00,83.69,24481,26.91,87.02,0.46,Low
2026-01-16 16:15:00,83.65,26055,28.46,83.04,0.66,Low
2026-01-16 16:20:00,83.6,24565,27.74,83.76,0.6,Low
2026-01-16 16:25:00,83.57,22729,27.96,82.56,0.66,Low
2026-01-16 16:30:00,83.5,19804,26.78,84.76,0.54,Low
2026-01-16 16:35:00,83.42,20182,26.78,86.48,0.48,Low
2026-01-16 16:40:00,83.36,18827,26.88,84.07,0.56,Low
2026-01-16 16:45:00,83.3,17511,25.81,86.13,0.46,Low
2026-01-16 16:50:00,83.22,18039,25.63,86.61,0.44,Low
2026-01-16 16:55:00,83.14,17904,25.7,85.71,0.47,Low
2026-01-16 17:00:00,83.08,11494,26.26,85.5,0.49,Low
2026-01-16 17:05:00,83.03,15647,26.02,88.07,0.4,Low
2026-01-16 17:10:00,83.0,9754,24.81,90.61,0.29,Low
2026-01-16 17:15:00,82.95,10347,25.78,86.56,0.45,Low
2026-01-16 17:20:00,82.89,12184,24.75,87.17,0.4,Low
2026-01-16 17:25:00,82.84,9177,24.65,90.27,0.3,Low
2026-01-16 17:30:00,82.78,7061,25.04,87.74,0.39,Low
2026-01-16 17:35:00,82.73,6571,24.52,90.2,0.3,Low
2026-01-16 17:40:00,82.7,3184,25.35,86.06,0.45,Low
2026-01-16 17:45:00,82.66,2321,25.46,88.81,0.36,Low
2026-01-16 17:50:00,82.6,4795,25.01,85.82,0.45,Low
2026-01-16 17:55:00,82.56,3878,24.49,92.25,0.24,Low
2026-01-16 18:00:00,82.5,2538,23.94,91.77,0.24,Low
2026-01-16 18:05:00,82.44,1634,23.14,93.0,0.2,Low
2026-01-16 18:10:00,82.39,0,23.34,93.36,0.19,Low
2026-01-16 18:15:00,82.34,0,23.65,92.7,0.21,Low
2026-01-16 18:20:00,82.29,0,22.93,95.0,0.14,Low
2026-01-16 18:25:00,82.26,0,22.3,93.73,0.17,Low
2026-01-16 18:30:00,82.21,0,22.05,92.84,0.19,Low
2026-01-16 18:35:00,82.16,1588,22.73,94.56,0.15,Low
2026-01-16 18:40:00,82.09,173,22.49,95.0,0.14,Low
2026-01-16 18:45:00,82.05,0,23.02,92.2,0.22,Low
2026-01-16 18:50:00,81.97,0,22.41,93.19,0.18,Low
2026-01-16 18:55:00,81.93,0,21.77,95.0,0.13,Low
2026-01-16 19:00:00,81.87,0,21.36,95.0,0.13,Low
2026-01-16 19:05:00,81.82,2510,22.05,95.0,0.13,Low
2026-01-16 19:10:00,81.74,209,21.54,94.5,0.14,Low
2026-01-16 19:15:00,81.71,0,22.02,95.0,0.13,Low
2026-01-16 19:20:00,81.67,0,21.13,94.77,0.13,Low
2026-01-16 19:25:00,81.59,0,20.71,95.0,0.12,Low
2026-01-16 19:30:00,81.56,1834,20.9,95.0,0.12,Low
2026-01-16 19:35:00,81.51,0,19.99,95.0,0.12,Low
2026-01-16 19:40:00,81.47,1411,20.61,95.0,0.12,Low
2026-01-16 19:45:00,81.42,533,21.08,94.91,0.13,Low
2026-01-16 19:50:00,81.35,525,20.1,95.0,0.12,Low
2026-01-16 19:55:00,81.29,2830,20.01,95.0,0.12,Low
2026-01-16 20:00:00,81.23,1136,20.58,95.0,0.12,Low
2026-01-16 20:05:00,81.19,464,19.81,95.0,0.12,Low
2026-01-16 20:10:00,81.13,0,20.12,95.0,0.12,Low
2026-01-16 20:15:00,81.08,2427,19.6,95.0,0.11,Low
2026-01-16 20:20:00,81.02,1658,20.29,95.0,0.12,Low
2026-01-16 20:25:00,80.97,1345,19.61,95.0,0.11,Low
2026-01-16 20:30:00,80.92,1943,19.88,95.0,0.12,Low
2026-01-16 20:35:00,80.85,119,18.69,95.0,0.11,Low
2026-01-16 20:40:00,80.79,0,17.96,95.0,0.1,Low
2026-01-16 20:45:00,80.72,2383,18.94,95.0,0.11,Low
2026-01-16 20:50:00,80.65,242,18.19,95.0,0.1,Low
2026-01-16 20:55:00,80.59,0,17.63,95.0,0.1,Low
2026-01-16 21:00:00,80.52,2552,19.27,95.0,0.11,Low
2026-01-16 21:05:00,80.46,0,17.63,95.0,0.1,Low
2026-01-16 21:10:00,80.4,0,18.15,95.0,0.1,Low
2026-01-16 21:15:00,80.36,1511,17.99,95.0,0.1,Low
2026-01-16 21:20:00,80.31,2916,17.36,95.0,0.1,Low
2026-01-16 21:25:00,80.28,458,18.59,95.0,0.11,Low
2026-01-16 21:30:00,80.22,2198,17.97,95.0,0.1,Low
2026-01-16 21:35:00,80.17,0,18.22,95.0,0.1,Low
2026-01-16 21:40:00,80.13,2547,18.17,95.0,0.1,Low
2026-01-16 21:45:00,80.07,1974,16.53,95.0,0.09,Low
2026-01-16 21:50:00,80.0,0,17.76,95.0,0.1,Low
2026-01-16 21:55:00,79.94,1040,16.55,95.0,0.09,Low
2026-01-16 22:00:00,79.86,506,16.55,95.0,0.09,Low
2026-01-16 22:05:00,79.8,2908,17.69,95.0,0.1,Low
2026-01-16 22:10:00,79.76,1341,16.15,95.0,0.09,Low
2026-01-16 22:15:00,79.7,1785,17.48,95.0,0.1,Low
2026-01-16 22:20:00,79.63,2275,16.41,95.0,0.09,Low
2026-01-16 22:25:00,79.56,0,15.82,95.0,0.09,Low
2026-01-16 22:30:00,79.53,0,16.37,95.0,0.09,Low
2026-01-16 22:35:00,79.49,597,16.56,95.0,0.09,Low
2026-01-16 22:40:00,79.43,1225,16.72,95.0,0.1,Low
2026-01-16 22:45:00,79.38,2049,17.38,95.0,0.1,Low
2026-01-16 22:50:00,79.31,0,16.27,95.0,0.09,Low
2026-01-16 22:55:00,79.26,0,15.8,95.0,0.09,Low
2026-01-16 23:00:00,79.2,0,15.48,95.0,0.09,Low
2026-01-16 23:05:00,79.14,48,15.5,95.0,0.09,Low
2026-01-16 23:10:00,79.08,268,16.9,95.0,0.1,Low
2026-01-16 23:15:00,79.02,2484,15.16,95.0,0.09,Low
2026-01-16 23:20:00,78.97,0,15.63,95.0,0.09,Low
2026-01-16 23:25:00,78.89,2995,15.3,95.0,0.09,Low
2026-01-16 23:30:00,78.81,212,15.48,95.0,0.09,Low
2026-01-16 23:35:00,78.78,2851,15.58,95.0,0.09,Low
2026-01-16 23:40:00,78.75,0,16.12,95.0,0.09,Low
2026-01-16 23:45:00,78.7,0,15.86,95.0,0.09,Low
2026-01-16 23:50:00,78.64,1058,16.28,95.0,0.09,Low
2026-01-16 23:55:00,78.58,1765,16.19,95.0,0.09,Low
2026-01-17 00:00:00,75.38,1537,18.52,95.0,0.11,Low
2026-01-17 00:05:00,75.34,1152,19.26,88.73,0.25,Low
2026-01-17 00:10:00,75.28,1581,19.02,90.93,0.2,Low
2026-01-17 00:15:00,75.2,0,18.93,91.39,0.19,Low
2026-01-17 00:20:00,75.13,1241,18.25,95.0,0.1,Low
2026-01-17 00:25:00,75.08,2356,19.12,89.83,0.23,Low
2026-01-17 00:30:00,75.0,2329,18.98,89.48,0.23,Low
2026-01-17 00:35:00,74.93,2759,19.71,93.59,0.15,Low
2026-01-17 00:40:00,74.86,2034,19.64,92.76,0.17,Low
2026-01-17 00:45:00,74.82,0,19.69,89.55,0.24,Low
2026-01-17 00:50:00,74.76,136,19.2,89.24,0.24,Low
2026-01-17 00:55:00,74.69,0,19.33,93.03,0.16,Low
2026-01-17 01:00:00,74.62,0,18.72,92.38,0.16,Low
2026-01-17 01:05:00,74.55,1976,19.22,89.36,0.24,Low
2026-01-17 01:10:00,74.47,736,19.58,88.64,0.26,Low
2026-01-17 01:15:00,74.4,1955,18.81,94.98,0.11,Low
2026-01-17 01:20:00,74.35,0,18.86,90.43,0.21,Low
2026-01-17 01:25:00,74.29,0,18.88,91.15,0.19,Low
2026-01-17 01:30:00,74.23,2219,18.95,94.78,0.11,Low
2026-01-17 01:35:00,74.2,0,20.13,89.48,0.25,Low
2026-01-17 01:40:00,74.13,0,20.27,86.73,0.32,Low
2026-01-17 01:45:00,74.08,2033,20.2,88.16,0.28,Low
2026-01-17 01:50:00,74.0,0,19.22,93.47,0.15,Low
2026-01-17 01:55:00,73.94,0,20.27,89.27,0.26,Low
2026-01-17 02:00:00,73.88,805,19.27,89.55,0.23,Low
2026-01-17 02:05:00,73.81,0,20.25,89.95,0.24,Low
2026-01-17 02:10:00,73.74,1466,20.2,92.43,0.18,Low
2026-01-17 02:15:00,73.7,0,20.5,86.92,0.32,Low
2026-01-17 02:20:00,73.66,0,20.44,86.86,0.32,Low
2026-01-17 02:25:00,73.62,2340,20.08,90.69,0.22,Low
2026-01-17 02:30:00,73.58,0,20.49,90.84,0.22,Low
2026-01-17 02:35:00,73.52,0,20.15,89.25,0.25,Low
2026-01-17 02:40:00,73.47,0,20.3,87.2,0.3,Low
2026-01-17 02:45:00,73.43,0,21.37,89.44,0.27,Low
2026-01-17 02:50:00,73.39,567,20.17,91.28,0.21,Low
2026-01-17 02:55:00,73.33,0,22.01,83.2,0.44,Low
2026-01-17 03:00:00,73.3,2750,20.74,88.81,0.27,Low
2026-01-17 03:05:00,73.27,629,21.4,83.97,0.41,Low
